Date,Account name,Campaign name,Campaign objective,Ad set name,Ad name,Daily budget,Cost,Impressions,Reach,Frequency,Link clicks,Link CTR,CPM,Cost per link click,Purchases,Purchase conversion value,ROAS
2026-04-05,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,88.7,6310,3394,1.86,68,1.085,14.06,1.3,2,118.21,1.33
2026-04-05,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,63.36,4395,2254,1.95,48,1.084,14.42,1.33,1,81.86,1.29
2026-04-06,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,195.2,10362,4809,2.15,154,1.487,18.84,1.27,7,448.48,2.3
2026-04-06,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,113.55,7656,5547,1.38,104,1.358,14.83,1.09,4,275.82,2.43
2026-04-06,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,130.57,7919,4751,1.67,100,1.266,16.49,1.3,4,261.2,2.0
2026-04-06,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,37.92,2421,1775,1.36,56,2.307,15.66,0.68,3,165.13,4.36
2026-04-06,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,94.37,5512,2484,2.22,65,1.175,17.12,1.46,3,159.08,1.69
2026-04-06,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,184.93,10569,4319,2.45,280,2.647,17.5,0.66,17,936.26,5.06
2026-04-06,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,94.63,5657,2746,2.06,126,2.219,16.73,0.75,5,370.08,3.91
2026-04-06,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,125.45,8421,5620,1.5,62,0.733,14.9,2.03,1,72.89,0.58
2026-04-06,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,116.59,7085,4835,1.47,63,0.892,16.46,1.84,1,78.84,0.68
2026-04-06,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,109.03,8748,4943,1.77,103,1.173,12.46,1.06,3,151.73,1.39
2026-04-06,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,85.46,5920,3151,1.88,64,1.079,14.44,1.34,2,117.06,1.37
2026-04-07,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,189.76,10855,4946,2.19,169,1.561,17.48,1.12,6,432.1,2.28
2026-04-07,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,120.51,6942,4818,1.44,97,1.391,17.36,1.25,5,278.35,2.31
2026-04-07,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,143.62,9745,5713,1.71,140,1.436,14.74,1.03,4,286.71,2.0
2026-04-07,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,37.59,2353,1896,1.24,54,2.283,15.97,0.7,2,145.66,3.87
2026-04-07,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,86.84,5616,2848,1.97,64,1.136,15.46,1.36,3,165.35,1.9
2026-04-07,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,163.51,9099,3734,2.44,253,2.783,17.97,0.65,15,860.25,5.26
2026-04-07,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,96.88,6224,2647,2.35,154,2.468,15.57,0.63,6,436.69,4.51
2026-04-07,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,109.43,6865,4373,1.57,58,0.839,15.94,1.9,1,60.75,0.56
2026-04-07,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,120.6,7555,5145,1.47,72,0.955,15.96,1.67,1,83.38,0.69
2026-04-07,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,103.78,7907,3912,2.02,79,1.004,13.13,1.31,2,144.87,1.4
2026-04-07,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,76.72,5408,2847,1.9,50,0.926,14.19,1.53,1,96.69,1.26
2026-04-08,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,171.91,9222,3801,2.43,148,1.604,18.64,1.16,6,355.02,2.07
2026-04-08,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,115.1,7415,5756,1.29,100,1.355,15.52,1.15,5,283.86,2.47
2026-04-08,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,131.19,8929,5030,1.78,126,1.411,14.69,1.04,4,261.12,1.99
2026-04-08,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,41.27,2724,2087,1.31,56,2.043,15.15,0.74,3,173.23,4.2
2026-04-08,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,92.03,5794,2942,1.97,72,1.241,15.88,1.28,3,166.43,1.81
2026-04-08,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,192.07,11864,5191,2.29,362,3.051,16.19,0.53,18,1034.13,5.38
2026-04-08,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,105.48,6004,2718,2.21,150,2.491,17.57,0.71,7,449.87,4.27
2026-04-08,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,116.79,7364,4593,1.6,53,0.718,15.86,2.21,1,65.99,0.57
2026-04-08,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,118.57,8323,6395,1.3,80,0.965,14.25,1.48,1,83.97,0.71
2026-04-08,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,98.32,7469,3738,2.0,86,1.155,13.16,1.14,2,131.2,1.33
2026-04-08,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,73.13,5484,2554,2.15,61,1.107,13.34,1.2,1,87.4,1.2
2026-04-09,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,181.14,10730,4584,2.34,156,1.449,16.88,1.16,7,413.14,2.28
2026-04-09,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,125.98,7908,5526,1.43,100,1.267,15.93,1.26,5,293.76,2.33
2026-04-09,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,144.63,8552,5302,1.61,102,1.196,16.91,1.41,5,297.74,2.06
2026-04-09,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,37.27,2290,1804,1.27,47,2.071,16.28,0.79,2,150.73,4.04
2026-04-09,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,86.84,5418,2609,2.08,69,1.276,16.03,1.26,2,163.38,1.88
2026-04-09,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,182.27,11088,4325,2.56,330,2.979,16.44,0.55,13,935.87,5.13
2026-04-09,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,102.91,6270,2645,2.37,159,2.53,16.41,0.65,7,430.0,4.18
2026-04-09,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,131.84,8722,6085,1.43,66,0.762,15.12,1.98,2,84.73,0.64
2026-04-09,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,117.08,7433,5264,1.41,63,0.852,15.75,1.85,1,82.88,0.71
2026-04-09,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,93.09,7470,4173,1.79,79,1.062,12.46,1.17,2,126.87,1.36
2026-04-09,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,75.73,5234,2660,1.97,47,0.902,14.47,1.6,2,106.67,1.41
2026-04-10,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,188.05,10077,3874,2.6,132,1.31,18.66,1.42,6,427.44,2.27
2026-04-10,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,129.78,7907,5447,1.45,105,1.333,16.41,1.23,6,316.23,2.44
2026-04-10,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,127.57,7665,4291,1.79,96,1.253,16.64,1.33,4,263.42,2.06
2026-04-10,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,42.96,2977,2253,1.32,65,2.177,14.43,0.66,2,162.79,3.79
2026-04-10,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,87.88,5538,2620,2.11,59,1.068,15.87,1.49,2,147.11,1.67
2026-04-10,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,169.95,10619,4502,2.36,314,2.956,16.0,0.54,14,907.74,5.34
2026-04-10,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,104.1,6521,3015,2.16,149,2.279,15.96,0.7,7,395.41,3.8
2026-04-10,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,121.71,8394,5994,1.4,66,0.781,14.5,1.86,1,73.06,0.6
2026-04-10,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,101.87,7069,5059,1.4,65,0.913,14.41,1.58,1,73.48,0.72
2026-04-10,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,102.32,7319,4135,1.77,76,1.033,13.98,1.35,2,151.18,1.48
2026-04-10,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,86.79,6733,3408,1.98,70,1.041,12.89,1.24,2,109.4,1.26
2026-04-11,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,161.37,9765,3615,2.7,131,1.338,16.53,1.24,5,355.84,2.21
2026-04-11,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,104.38,6837,4647,1.47,85,1.247,15.27,1.22,4,235.46,2.26
2026-04-11,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,129.55,7680,4864,1.58,91,1.179,16.87,1.43,4,296.48,2.29
2026-04-11,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,37.8,2380,1776,1.34,44,1.855,15.88,0.86,2,146.4,3.87
2026-04-11,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,71.64,4582,2290,2.0,55,1.211,15.64,1.29,2,129.55,1.81
2026-04-11,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,157.86,8820,3562,2.48,226,2.559,17.9,0.7,12,770.35,4.88
2026-04-11,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,94.51,6097,2871,2.12,135,2.21,15.5,0.7,6,409.92,4.34
2026-04-11,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,96.16,5998,4071,1.47,42,0.706,16.03,2.27,1,55.06,0.57
2026-04-11,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,99.9,6162,4157,1.48,49,0.796,16.21,2.04,1,72.02,0.72
2026-04-11,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,85.9,5918,3210,1.84,59,0.994,14.51,1.46,2,129.08,1.5
2026-04-11,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,65.98,4778,2236,2.14,47,0.99,13.81,1.4,1,77.57,1.18
2026-04-12,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,159.33,9119,3800,2.4,123,1.35,17.47,1.29,5,327.43,2.06
2026-04-12,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,108.24,6976,4982,1.4,109,1.561,15.52,0.99,4,275.99,2.55
2026-04-12,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,132.53,7804,4964,1.57,109,1.398,16.98,1.21,5,281.37,2.12
2026-04-12,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,32.75,2036,1677,1.21,44,2.179,16.08,0.74,2,134.3,4.1
2026-04-12,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,80.98,4836,2403,2.01,54,1.121,16.75,1.49,2,135.64,1.67
2026-04-12,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,171.38,10196,4458,2.29,288,2.828,16.81,0.59,13,858.56,5.01
2026-04-12,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,97.01,5478,2411,2.27,125,2.29,17.71,0.77,7,399.65,4.12
2026-04-12,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,116.07,6887,4294,1.6,50,0.732,16.85,2.3,1,75.45,0.65
2026-04-12,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,97.91,5957,4383,1.36,49,0.818,16.44,2.01,1,73.74,0.75
2026-04-12,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,92.67,6471,3455,1.87,70,1.077,14.32,1.33,2,128.26,1.38
2026-04-12,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,75.95,5138,2459,2.09,49,0.946,14.78,1.56,2,90.97,1.2
2026-04-13,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,189.45,10333,3974,2.6,133,1.29,18.33,1.42,6,373.74,1.97
2026-04-13,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,124.5,7854,5631,1.39,115,1.463,15.85,1.08,4,298.93,2.4
2026-04-13,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,145.94,9308,5483,1.7,131,1.41,15.68,1.11,5,284.25,1.95
2026-04-13,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,36.26,2298,1835,1.25,43,1.856,15.78,0.85,2,149.63,4.13
2026-04-13,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,98.79,5774,2573,2.24,62,1.075,17.11,1.59,3,195.09,1.97
2026-04-13,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,179.64,10684,4640,2.3,296,2.771,16.81,0.61,17,951.59,5.3
2026-04-13,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,108.89,6625,2959,2.24,152,2.292,16.44,0.72,7,468.12,4.3
2026-04-13,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,120.61,7257,4822,1.5,62,0.855,16.62,1.94,1,71.66,0.59
2026-04-13,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,99.93,6031,4381,1.38,55,0.904,16.57,1.83,1,73.24,0.73
2026-04-13,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,100.32,7272,3959,1.84,71,0.981,13.8,1.41,2,137.59,1.37
2026-04-13,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,85.24,6198,3044,2.04,61,0.981,13.75,1.4,2,100.94,1.18
2026-04-14,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,167.12,8783,3254,2.7,117,1.333,19.03,1.43,4,316.09,1.89
2026-04-14,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,130.51,7795,5646,1.38,100,1.277,16.74,1.31,5,310.14,2.38
2026-04-14,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,142.53,8606,5099,1.69,104,1.207,16.56,1.37,4,284.35,2.0
2026-04-14,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,43.26,2726,2231,1.22,60,2.21,15.87,0.72,3,167.66,3.88
2026-04-14,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,87.53,5301,2412,2.2,62,1.167,16.51,1.42,2,157.93,1.8
2026-04-14,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,175.63,10341,4042,2.56,308,2.98,16.98,0.57,14,960.84,5.47
2026-04-14,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,96.72,5445,2394,2.27,121,2.215,17.76,0.8,6,390.18,4.03
2026-04-14,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,126.45,8128,5772,1.41,67,0.824,15.56,1.89,1,70.28,0.56
2026-04-14,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,112.7,7635,5160,1.48,68,0.891,14.76,1.66,1,79.57,0.71
2026-04-14,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,107.65,8306,4389,1.89,93,1.123,12.96,1.15,3,148.01,1.37
2026-04-14,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,81.6,6142,3013,2.04,62,1.011,13.29,1.31,2,107.3,1.31
2026-04-15,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,163.76,9569,3915,2.44,132,1.379,17.11,1.24,5,353.33,2.16
2026-04-15,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,128.11,8147,6271,1.3,126,1.541,15.73,1.02,5,302.36,2.36
2026-04-15,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,144.82,8875,5142,1.73,121,1.36,16.32,1.2,5,321.59,2.22
2026-04-15,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,39.64,2581,2124,1.22,60,2.317,15.36,0.66,3,159.82,4.03
2026-04-15,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,87.82,5730,2707,2.12,68,1.179,15.33,1.3,3,151.53,1.73
2026-04-15,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,187.01,11193,4645,2.41,315,2.818,16.71,0.59,16,1049.39,5.61
2026-04-15,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,95.87,5507,2322,2.37,136,2.474,17.41,0.7,6,391.8,4.09
2026-04-15,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,130.41,7703,5047,1.53,58,0.759,16.93,2.23,1,75.38,0.58
2026-04-15,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,120.89,8047,5691,1.41,66,0.82,15.02,1.83,1,84.96,0.7
2026-04-15,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,99.85,7772,3958,1.96,88,1.129,12.85,1.14,3,153.19,1.53
2026-04-15,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,72.38,5117,2424,2.11,46,0.908,14.15,1.56,1,99.74,1.38
2026-04-16,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,176.91,9836,3532,2.78,128,1.301,17.99,1.38,5,311.29,1.76
2026-04-16,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,114.76,6742,4810,1.4,90,1.335,17.02,1.27,5,265.72,2.32
2026-04-16,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,145.2,9283,5361,1.73,127,1.37,15.64,1.14,5,276.21,1.9
2026-04-16,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,38.64,2613,1885,1.39,57,2.187,14.79,0.68,3,171.95,4.45
2026-04-16,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,89.67,5331,2524,2.11,70,1.313,16.82,1.28,2,156.08,1.74
2026-04-16,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,176.9,9815,4225,2.32,297,3.025,18.02,0.6,16,998.25,5.64
2026-04-16,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,104.75,6537,2835,2.31,164,2.507,16.02,0.64,7,462.79,4.42
2026-04-16,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,131.27,8652,5354,1.62,61,0.71,15.17,2.14,1,80.76,0.62
2026-04-16,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,111.56,7375,4977,1.48,68,0.921,15.13,1.64,1,82.02,0.74
2026-04-16,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,96.29,7679,4043,1.9,83,1.077,12.54,1.16,2,127.73,1.33
2026-04-16,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,87.21,6582,3509,1.88,63,0.953,13.25,1.39,2,119.84,1.37
2026-04-17,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,194.88,10448,3729,2.8,114,1.094,18.65,1.7,6,367.44,1.89
2026-04-17,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,130.17,7707,5273,1.46,109,1.408,16.89,1.2,4,290.11,2.23
2026-04-17,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,149.02,8668,5417,1.6,117,1.355,17.19,1.27,5,327.0,2.19
2026-04-17,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,41.71,2735,1967,1.39,51,1.85,15.25,0.82,3,181.73,4.36
2026-04-17,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,82.57,5031,2388,2.11,54,1.069,16.41,1.53,2,153.35,1.86
2026-04-17,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,182.79,10850,4654,2.33,332,3.064,16.85,0.55,15,926.38,5.07
2026-04-17,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,100.24,6014,2896,2.08,131,2.18,16.67,0.76,7,392.37,3.91
2026-04-17,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,122.95,7794,5323,1.46,58,0.744,15.78,2.12,1,71.09,0.58
2026-04-17,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,114.5,7694,5901,1.3,65,0.845,14.88,1.76,1,81.96,0.72
2026-04-17,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,98.87,7745,3965,1.95,85,1.092,12.77,1.17,2,127.51,1.29
2026-04-17,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,78.82,5980,2946,2.03,61,1.023,13.18,1.29,2,109.36,1.39
2026-04-18,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Video-Hero-A,180,162.08,8719,2913,2.99,111,1.278,18.59,1.45,5,305.19,1.88
2026-04-18,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Lookalike-1pct,Static-Carousel-B,120,115.6,6813,5171,1.32,95,1.388,16.97,1.22,4,294.81,2.55
2026-04-18,Northwind Apparel,Spring-Prospecting-Q2,Conversions,Broad-25-54-F,Video-UGC-C,140,122.42,7666,4363,1.76,104,1.358,15.97,1.18,4,255.3,2.09
2026-04-18,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Sustainability,Static-Brand-D,40,33.26,2067,1491,1.39,45,2.159,16.09,0.75,2,136.66,4.11
2026-04-18,Northwind Apparel,Interest-Targeting-Q2,Conversions,Interest-Outdoor-Active,Video-Lifestyle-E,90,81.82,4735,2272,2.08,62,1.31,17.28,1.32,2,133.43,1.63
2026-04-18,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Cart-Abandon-7d,Dynamic-Product-F,300,153.69,8895,3554,2.5,229,2.579,17.28,0.67,15,847.28,5.51
2026-04-18,Northwind Apparel,Retargeting-Cart-Abandoners,Conversions,Site-Visitors-30d,Static-Reminder-G,160,84.25,4760,2226,2.14,122,2.571,17.7,0.69,5,355.76,4.22
2026-04-18,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-H,120,106.29,6855,4483,1.53,54,0.783,15.51,1.98,1,64.39,0.61
2026-04-18,Northwind Apparel,Cold-Broad-Test-2,Conversions,Broad-18-65,Test-Creative-I,110,94.55,6288,4427,1.42,61,0.968,15.04,1.55,1,69.95,0.74
2026-04-18,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Anthem-J,100,93.06,6802,3489,1.95,70,1.03,13.68,1.33,2,119.28,1.28
2026-04-18,Northwind Apparel,Brand-Awareness-Q2,Reach,Top-of-Funnel-Broad,Brand-Story-K,80,71.44,5147,2589,1.99,53,1.022,13.88,1.36,1,93.9,1.31
